,X,Down,Score,Seconds,Spread,TIMO,TIMD,TOTp,Yardline,YTG,AdjustedScore,win_probs
7065,7065,1,10,835,2.5,3,3,50,25,10,0.345857232,0.835365573
7066,7066,2,10,798,2.5,3,3,50,33,2,0.353774569,0.845272878
7067,7067,1,10,768,2.5,3,3,50,39,10,0.360609223,0.855873914
7068,7068,1,10,731,2.5,3,3,50,64,10,0.369610635,0.872014232
7069,7069,1,10,686,2.5,3,3,50,75,10,0.381523797,0.883774905
7070,7070,2,10,654,2.5,3,3,50,80,5,0.390732333,0.891132483
7071,7071,3,10,610,2.5,3,3,50,83,2,0.404556697,0.901194992
7072,7072,4,10,605,2.5,3,3,50,83,2,0.406222232,0.896637559
7073,7073,0,-13,600,-2.5,3,3,53,65,0,-0.530281061,0.139994477
7074,7074,1,-13,600,-2.5,3,3,53,25,10,-0.530281061,0.08133237
7075,7075,1,-13,574,-2.5,3,3,53,41,10,-0.542137477,0.083764693
7076,7076,2,-13,545,-2.5,3,3,53,47,4,-0.55634864,0.073663206
7077,7077,1,-13,530,-2.5,3,3,53,55,10,-0.564151948,0.087125302
7078,7078,1,-13,505,-2.5,3,3,53,66,10,-0.577920492,0.109171342
7079,7079,1,-13,484,-2.5,3,3,53,84,10,-0.590299592,0.110503464
7080,7080,2,-13,479,-2.5,2,2,53,84,10,-0.593366104,0.114118097
7081,7081,3,-13,473,-2.5,2,2,53,67,27,-0.597109776,0.092920577
7082,7082,4,-13,440,-2.5,2,2,53,72,22,-0.619047619,0.092490758
7083,7083,1,13,431,2.5,3,3,53,28,10,0.625462792,0.96940846
7084,7084,2,13,390,2.5,3,3,53,33,5,0.657438259,0.97242337
7085,7085,3,13,349,2.5,3,3,53,31,7,0.694879229,0.977464465
7086,7086,3,13,325,2.5,3,3,53,26,12,0.720003408,0.971417216
7087,7087,4,13,320,2.5,3,3,53,26,12,0.725589244,0.967607493
7088,7088,1,-13,309,-2.5,2,2,53,28,10,-0.738350385,0.073574726
7089,7089,1,-13,282,-2.5,2,2,53,39,10,-0.772769788,0.074542784
7090,7090,1,-13,261,-2.5,2,2,53,50,10,-0.803142682,0.072479323
7091,7091,2,-13,233,-2.5,2,2,53,58,2,-0.849836586,0.068785635
7092,7092,3,-13,208,-2.5,2,2,53,54,6,-0.899228803,0.055815891
7093,7093,4,-13,200,-2.5,2,2,53,54,6,-0.916949301,0.046530707
7094,7094,1,-13,170,-2.5,2,2,53,68,10,-0.994134847,0.061100533
7095,7095,1,-13,152,-2.5,2,2,53,81,10,-1.050987708,0.059489119
7096,7096,2,-13,144,-2.5,2,2,53,81,10,-1.079591238,0.052559798
7097,7097,3,-13,126,-2.5,2,2,53,89,2,-1.153563462,0.051243414
7098,7098,1,-13,119,-2.5,2,2,53,92,8,-1.186732208,0.059010096
7099,7099,2,-13,115,-2.5,1,1,53,92,8,-1.207019698,0.045708121
7100,7100,0,-7,110,-2.5,1,1,59,85,0,-0.664410597,0.312990097
7101,7101,0,6,110,2.5,3,3,60,65,0,0.569494797,0.877883978
7102,7102,1,6,109,2.5,3,3,60,53,10,0.572077554,0.92474147
7103,7103,2,6,104,2.5,3,3,60,57,6,0.585540044,0.926834928
7104,7104,3,6,58,2.5,2,2,60,59,4,0.781133466,0.957557015
7105,7105,4,6,11,2.5,1,1,60,60,3,1.732050808,0.955793482
7106,7106,1,6,11,2.5,1,1,60,65,10,1.732050808,0.978201719
7107,7107,0,NA,0,2.5,1,1,NA,65,0,NA,NA
7108,7108,0,0,3600,-7,3,3,0,65,0,0,0.713228815
7109,7109,1,0,3595,-7,3,3,0,21,10,0,0.68895258
7110,7110,2,0,3555,-7,3,3,0,22,9,0,0.694243896
7111,7111,1,0,3515,-7,3,3,0,35,10,0,0.704739812
7112,7112,2,0,3480,-7,3,3,0,37,8,0,0.710052447
7113,7113,1,0,3438,-7,3,3,0,50,10,0,0.732754244
7114,7114,2,0,3431,-7,3,3,0,50,10,0,0.722855775
7115,7115,3,0,3398,-7,3,3,0,56,4,0,0.737473073
7116,7116,1,0,3371,-7,3,3,0,88,10,0,0.803359808
7117,7117,2,0,3329,-7,3,3,0,91,7,0,0.805853764
7118,7118,3,0,3280,-7,3,3,0,90,8,0,0.796367479
7119,7119,0,6,3280,-7,3,3,6,85,0,0.104748578,0.766947302
7120,7120,0,-7,3280,7,3,3,7,65,0,-0.122206674,0.175352569
7121,7121,1,-7,3280,7,3,3,7,40,10,-0.122206674,0.137295307
7122,7122,2,-7,3254,7,3,3,7,40,10,-0.122693779,0.136580951
7123,7123,1,-7,3247,7,3,3,7,73,10,-0.122825921,0.185730567
7124,7124,2,-7,3220,7,3,3,7,80,3,-0.12333964,0.203163504
7125,7125,3,-7,3216,7,3,3,7,80,3,-0.123416296,0.186253438
7126,7126,1,-7,3185,7,3,3,7,89,10,-0.124015267,0.200926094
7127,7127,1,-7,3171,7,3,3,7,99,1,-0.124288644,0.287841261
7128,7128,0,-1,3166,7,3,3,13,85,0,-0.017769531,0.395714101
7129,7129,0,0,3166,-7,2,2,14,65,0,0,0.735059608
7130,7130,1,0,3166,-7,2,2,14,25,10,0,0.701646481
7131,7131,1,0,3132,-7,2,2,14,42,10,0,0.744945618
7132,7132,2,0,3094,-7,2,2,14,43,9,0,0.74026943
7133,7133,1,0,3064,-7,2,2,14,57,10,0,0.766410863
7134,7134,2,0,3020,-7,2,2,14,58,9,0,0.752411022
7135,7135,3,0,2978,-7,2,2,14,59,8,0,0.752102785
7136,7136,4,0,2921,-7,2,2,14,53,14,0,0.707549017
7137,7137,1,0,2921,7,3,3,14,40,10,0,0.356896908
7138,7138,2,0,2891,7,3,3,14,40,10,0,0.359356827
7139,7139,3,0,2888,7,3,3,14,40,10,0,0.359014664
7140,7140,4,0,2845,7,3,3,14,33,17,0,0.365344331
7141,7141,1,0,2838,-7,2,2,14,40,10,0,0.740540334
7142,7142,2,0,2795,-7,2,2,14,34,16,0,0.691909577
7143,7143,3,0,2752,-7,2,2,14,43,7,0,0.721248528
7144,7144,1,0,2725,-7,2,2,14,52,10,0,0.758425094
7145,7145,1,0,2700,-7,2,2,14,77,10,0,0.810909603
7146,7146,2,0,2665,-7,2,2,14,85,2,0,0.828181962
7147,7147,3,0,2637,-7,2,2,14,86,1,0,0.823151738
7148,7148,1,0,2595,-7,2,2,14,91,9,0,0.826074733
7149,7149,2,0,2555,-7,2,2,14,94,6,0,0.831152203
7150,7150,0,6,2549,-7,2,2,20,85,0,0.118817705,0.823574997
7151,7151,0,-7,2549,7,3,3,21,65,0,-0.138620656,0.187342536
7152,7152,1,-7,2549,7,3,3,21,25,10,-0.138620656,0.157462364
7153,7153,1,-7,2520,7,3,3,21,66,10,-0.139415679,0.187082911
7154,7154,2,-7,2480,7,3,3,21,66,10,-0.140535052,0.186228583
7155,7155,3,-7,2420,7,3,3,21,70,6,-0.142265844,0.178635373
7156,7156,0,-14,2420,7,3,3,28,65,0,-0.284531688,0.077682596
7157,7157,1,-14,2420,7,3,3,28,25,10,-0.284531688,0.070869821
7158,7158,2,-14,2379,7,3,3,28,28,7,-0.286972022,0.059235537
7159,7159,3,-14,2347,7,3,3,28,32,3,-0.28892092,0.058853343
7160,7160,1,-14,2308,7,3,3,28,41,10,-0.291350702,0.050636961
7161,7161,2,-14,2266,7,3,3,28,47,4,-0.294037198,0.049055834
7162,7162,3,-14,2234,7,3,3,28,47,4,-0.296134681,0.051249408
7163,7163,3,-14,2208,7,3,3,28,42,9,-0.29787234,0.046716143
7164,7164,4,-14,2173,7,3,3,28,34,17,-0.300260543,0.052840904
7165,7165,1,14,2160,-7,2,2,28,6,10,0.301162333,0.968916613
7166,7166,1,14,2120,-7,2,2,28,16,10,0.303988883,0.969281568
7167,7167,1,14,2092,-7,2,2,28,27,10,0.306015498,0.971001093
7168,7168,2,14,2058,-7,2,2,28,35,2,0.30853175,0.967764149
7169,7169,3,14,2016,-7,2,2,28,34,3,0.311727478,0.97002738
7170,7170,4,14,1972,-7,2,2,28,35,2,0.31518424,0.966906678
7171,7171,1,-14,1960,7,3,3,28,17,10,-0.316147127,0.044635631
7172,7172,2,-14,1941,7,3,3,28,18,9,-0.317689911,0.043207366
7173,7173,3,-14,1920,7,3,3,28,13,14,-0.319421653,0.038151278
7174,7174,4,-14,1914,7,3,3,28,13,14,-0.319921661,0.042862736
7175,7175,1,14,1901,-7,2,2,28,37,10,0.321013118,0.968231436
7176,7176,2,14,1876,-7,2,2,28,39,8,0.323143853,0.968498788
7177,7177,3,14,1848,-7,2,2,28,45,2,0.325581395,0.96657808
7178,7178,4,14,1845,-7,2,2,28,45,2,0.325845845,0.963924134
7179,7179,1,-14,1838,7,3,3,28,10,10,-0.326465408,0.043233325
7180,7180,1,-14,1830,7,2,2,28,20,10,-0.327177827,0.041256534
7181,7181,2,-14,1825,7,1,1,28,20,10,-0.327625464,0.047840192
7182,7182,3,-14,1817,7,1,1,28,20,10,-0.328345521,0.046906384
7183,7183,4,-14,1811,7,1,1,28,13,17,-0.32888869,0.041629474
7184,7184,0,-14,1800,7,3,3,28,65,0,-0.329891541,0.047984776
7185,7185,1,-14,1800,7,3,3,28,25,10,-0.329891541,0.037003591
7186,7186,1,-14,1745,7,3,3,28,76,10,-0.335047141,0.04308959
7187,7187,2,-14,1723,7,3,3,28,81,5,-0.337178136,0.039365283
7188,7188,1,-14,1689,7,3,3,28,87,10,-0.340552979,0.046956881
7189,7189,2,-14,1650,7,3,3,28,95,2,-0.344551781,0.049578501
7190,7190,1,-14,1596,7,3,3,28,98,2,-0.350328587,0.049905937
7191,7191,1,-14,1592,7,3,3,28,99,1,-0.350768146,0.052328922
7192,7192,2,-14,1550,7,3,3,28,99,1,-0.355485701,0.050335072
7193,7193,3,-14,1500,7,3,3,28,99,1,-0.361358013,0.049642512
7194,7194,0,-8,1494,7,3,3,34,85,0,-0.20690424,0.18254352
7195,7195,0,7,1494,-7,3,3,35,65,0,0.18104121,0.879257068
7196,7196,1,7,1494,-7,3,3,35,25,10,0.18104121,0.891699334
7197,7197,1,7,1464,-7,3,3,35,46,10,0.18288548,0.900399524
7198,7198,2,7,1420,-7,3,3,35,44,12,0.185695338,0.901379146
7199,7199,3,7,1412,-7,3,3,35,44,12,0.186220273,0.897911427
7200,7200,4,7,1370,-7,3,3,35,37,19,0.189051145,0.887095914
7201,7201,1,-7,1357,7,3,3,35,23,10,-0.189953874,0.168163168
7202,7202,2,-7,1321,7,3,3,35,25,8,-0.192522863,0.160041461
7203,7203,3,-7,1278,7,3,3,35,27,6,-0.195732421,0.157135544
7204,7204,4,-7,1236,7,3,3,35,14,19,-0.199027547,0.15752308
7205,7205,1,7,1223,-7,3,3,35,53,10,0.200081683,0.898162843
7206,7206,1,7,1192,-7,3,3,35,64,10,0.202664564,0.912471302
7207,7207,1,7,1156,-7,3,3,35,75,10,0.205793361,0.931617786
7208,7208,2,7,1116,-7,3,3,35,78,7,0.209445702,0.932084725
7209,7209,3,7,1108,-7,3,3,35,78,7,0.210199785,0.928629721
7210,7210,4,7,1066,-7,3,3,35,70,15,0.214296871,0.901029972
7211,7211,1,-7,1061,7,3,3,35,38,10,-0.214800744,0.134198636
7212,7212,1,-7,1015,7,3,3,35,51,10,-0.219609532,0.133708263
7213,7213,2,-7,1010,7,3,3,35,51,10,-0.220151912,0.12792966
7214,7214,3,-7,969,7,3,3,35,60,1,-0.224756455,0.135045842
7215,7215,1,-7,905,7,3,3,35,88,5,-0.232559423,0.192051002
7216,7216,2,-7,900,7,3,3,35,90,3,-0.233203812,0.188942164
7217,7217,3,-7,891,7,3,3,35,90,3,-0.234377336,0.182070178
7218,7218,4,-7,887,7,3,3,35,90,3,-0.234904619,0.172647778
7219,7219,0,4,883,-7,2,2,38,65,0,0.134534559,0.812302308
7220,7220,1,4,883,-7,2,2,38,25,10,0.134534559,0.826765616
7221,7221,1,4,856,-7,2,2,38,43,10,0.136637397,0.846589273
7222,7222,2,4,815,-7,2,2,38,43,10,0.140028008,0.849919532
7223,7223,3,4,774,-7,2,2,38,44,9,0.143684242,0.847243509
7224,7224,4,4,767,-7,2,2,38,32,21,0.144337567,0.823614965
7225,7225,1,-4,757,7,3,3,38,21,10,-0.145286542,0.216681188
7226,7226,2,-4,721,7,3,3,38,25,6,-0.148864586,0.225927962
7227,7227,3,-4,676,7,3,3,38,29,2,-0.153732488,0.215648408
7228,7228,1,-4,671,7,3,3,38,36,10,-0.15430335,0.219554341
7229,7229,2,-4,628,7,3,3,38,38,8,-0.159490445,0.214310686
7230,7230,3,-4,599,7,3,3,38,41,5,-0.163299316,0.209919104
7231,7231,4,-4,583,7,3,3,38,41,5,-0.165521178,0.202344132
7232,7232,1,4,583,-7,2,2,38,9,10,0.165521178,0.834032378
7233,7233,2,4,547,-7,2,2,38,11,8,0.170871532,0.837913537
7234,7234,3,4,502,-7,2,2,38,14,5,0.178351185,0.833856834
7235,7235,1,4,497,-7,2,2,38,20,10,0.179244286,0.843777646
7236,7236,1,4,468,-7,2,2,38,40,10,0.184702839,0.872380219
7237,7237,2,4,429,-7,2,2,38,46,4,0.192897129,0.870738617
7238,7238,1,4,388,-7,2,2,38,52,10,0.202808051,0.871174745
7239,7239,2,4,359,-7,2,2,38,57,5,0.210818511,0.878280692
7240,7240,1,4,316,-7,2,2,38,64,10,0.224662383,0.90288722
7241,7241,2,4,309,-7,2,2,38,64,10,0.227184734,0.901814022
7242,7242,3,4,271,-7,2,2,38,73,1,0.242535625,0.916043584
7243,7243,4,4,231,-7,2,2,38,72,2,0.262612866,0.907127669
7244,7244,0,-7,226,7,3,3,41,65,0,-0.464606318,0.099983834
7245,7245,1,-7,226,7,3,3,41,25,10,-0.464606318,0.061950299
7246,7246,1,-7,219,7,3,3,41,42,10,-0.471939904,0.067283585
7247,7247,2,-7,185,7,3,3,41,43,9,-0.513264903,0.065062905
7248,7248,3,-7,181,7,3,3,41,43,9,-0.518874522,0.064537652
7249,7249,1,-7,154,7,3,3,41,54,10,-0.56225353,0.086540919
7250,7250,2,-7,127,7,3,3,41,57,7,-0.618718434,0.081370765
7251,7251,1,-7,120,7,3,3,41,67,10,-0.636363636,0.087539067
7252,7252,2,-7,86,7,3,3,41,72,5,-0.750478774,0.08738493
7253,7253,1,-7,73,7,2,2,41,78,10,-0.813733471,0.101453605
7254,7254,2,-7,59,7,2,2,41,87,1,-0.903696114,0.125857552
7255,7255,3,-7,54,7,2,2,41,87,1,-0.943879807,0.120802777
7256,7256,1,-7,26,7,2,2,41,93,7,-1.347150628,0.149748369
7257,7257,1,-7,21,7,2,2,41,97,3,-1.492405014,0.168911935
7258,7258,0,-1,17,7,2,2,47,85,0,-0.23570226,0.390145987
7259,7259,0,0,17,-7,0,0,48,65,0,0,0.713957381
7260,7260,1,0,17,-7,0,0,48,25,10,0,0.605368
7261,7261,0,NA,0,NA,0,NA,NA,75,0,NA,NA
7262,7262,0,0,-300,-7,2,2,48,65,0,NA,NA
7263,7263,1,0,-300,-7,1,1,48,25,10,NA,NA
7264,7264,2,0,-341,-7,1,1,48,23,12,NA,NA
7265,7265,3,0,-389,-7,1,1,48,29,6,NA,NA
7266,7266,4,0,-426,-7,1,1,48,30,5,NA,NA
7267,7267,1,0,-441,7,2,2,48,21,10,NA,NA
7268,7268,2,0,-446,7,2,2,48,21,10,NA,NA
7269,7269,3,0,-450,7,2,2,48,21,10,NA,NA
7270,7270,1,0,-481,7,2,2,48,93,7,NA,NA
7271,7271,2,0,-514,7,2,2,48,91,9,NA,NA
7272,7272,0,0,3600,-3,3,3,0,65,0,0,0.609621895
7273,7273,1,0,3595,-3,3,3,0,6,10,0,0.611602342
7274,7274,1,0,3556,-3,3,3,0,16,10,0,0.603722144
7275,7275,2,0,3548,-3,3,3,0,16,10,0,0.601751361
7276,7276,1,0,3539,3,3,3,0,57,10,0,0.439772152
7277,7277,2,0,3503,3,3,3,0,65,2,0,0.459457111
7278,7278,3,0,3461,3,3,3,0,66,1,0,0.454649381
7279,7279,1,0,3429,3,3,3,0,70,10,0,0.500016827
7280,7280,0,6,3423,3,3,3,6,85,0,0.102537889,0.599039368
7281,7281,0,-7,3423,-3,3,3,7,65,0,-0.119627537,0.40645168
7282,7282,1,-7,3416,-3,3,3,7,23,10,-0.119750008,0.386721934
7283,7283,1,-7,3380,-3,3,3,7,37,10,-0.120385853,0.414780072
7284,7284,1,-7,3348,-3,3,3,7,51,10,-0.120959635,0.426057783
7285,7285,2,-7,3310,-3,3,3,7,60,1,-0.121651775,0.439549767
7286,7286,3,-7,3265,-3,3,3,7,59,2,-0.122486986,0.435928449
7287,7287,1,-7,3220,-3,3,3,7,62,10,-0.12333964,0.45590202
7288,7288,2,-7,3216,-3,3,3,7,62,10,-0.123416296,0.45432497
7289,7289,3,-7,3175,-3,3,3,7,64,8,-0.124210352,0.445998057
7290,7290,1,7,3164,3,3,3,7,66,10,0.124426012,0.706420883
7291,7291,1,7,3117,3,3,3,7,80,10,0.125360289,0.730455211
7292,7292,2,7,3078,3,3,3,7,83,7,0.126151726,0.71984435
7293,7293,1,7,3037,3,3,3,7,94,6,0.127000127,0.715031983
7294,7294,0,13,3033,3,3,3,13,85,0,0.236012804,0.835294617
7295,7295,0,-14,3033,-3,3,3,14,65,0,-0.254167635,0.275576344
7296,7296,1,-14,3027,-3,3,3,14,11,10,-0.254419327,0.251840679
7297,7297,2,-14,2989,-3,3,3,14,9,12,-0.256030935,0.251464828
7298,7298,3,-14,2949,-3,3,3,14,18,3,-0.257760893,0.235611415
7299,7299,1,-14,2907,-3,3,3,14,24,10,-0.25961563,0.230858286
7300,7300,2,-14,2871,-3,3,3,14,21,13,-0.26123768,0.233574124
7301,7301,3,-14,2830,-3,3,3,14,21,13,-0.263122569,0.229855105
7302,7302,1,-14,2791,-3,3,3,14,35,10,-0.264953907,0.248569969
7303,7303,2,-14,2749,-3,3,3,14,33,12,-0.266969525,0.258604865
7304,7304,1,-14,2712,-3,3,3,14,89,10,-0.26878383,0.337803945
7305,7305,0,-8,2705,-3,3,3,20,85,0,-0.15378929,0.460755712
7306,7306,0,7,2705,3,3,3,21,65,0,0.134565628,0.695492279
7307,7307,1,7,2700,3,3,3,21,40,10,0.134690123,0.670370211
7308,7308,2,7,2658,3,3,3,21,41,9,0.135749698,0.684123743
7309,7309,2,7,2628,3,3,3,21,31,19,0.136522033,0.644912945
7310,7310,3,7,2582,3,3,3,21,41,9,0.137732312,0.680272979
7311,7311,4,7,2543,3,3,3,21,32,18,0.138784028,0.634164865
7312,7312,1,-7,2529,-3,3,3,21,14,10,-0.139167485,0.372256694
7313,7313,1,-7,2499,-3,3,3,21,32,10,-0.14,0.384819022
7314,7314,2,-7,2453,-3,3,3,21,34,8,-0.141306051,0.377676513
7315,7315,3,-7,2444,-3,3,3,21,34,8,-0.141565885,0.375831545
7316,7316,1,7,2439,3,3,3,21,47,10,0.141710858,0.691537228
7317,7317,2,7,2400,3,3,3,21,50,7,0.142857143,0.691819857
7318,7318,1,7,2358,3,3,3,21,70,10,0.144123258,0.725247369
7319,7319,2,7,2307,3,3,3,21,75,5,0.145706906,0.723398779
7320,7320,3,7,2259,3,2,2,21,73,7,0.147246107,0.699472108
7321,7321,4,7,2216,3,2,2,21,67,13,0.148667211,0.679872057
7322,7322,1,7,2210,3,2,2,21,82,10,0.148868794,0.714407656
7323,7323,2,7,2163,3,2,2,21,81,11,0.150476753,0.708392103
7324,7324,3,7,2118,3,2,2,21,88,4,0.152066154,0.674956692
7325,7325,3,7,2095,3,2,2,21,83,9,0.15289821,0.678033166
7326,7326,4,7,2075,3,2,2,21,84,8,0.153632948,0.664637579
7327,7327,0,-10,2070,-3,3,3,24,65,0,-0.21974042,0.308362074
7328,7328,1,-10,2070,-3,3,3,24,25,10,-0.21974042,0.280100973
7329,7329,2,-10,2063,-3,3,3,24,25,10,-0.220112727,0.275993668
7330,7330,3,-10,2018,-3,3,3,24,31,4,-0.222552174,0.286365509
7331,7331,1,-10,1980,-3,3,3,24,45,10,-0.224676558,0.298143623
7332,7332,2,-10,1943,-3,3,3,24,47,8,-0.226804606,0.294646079
7333,7333,1,-10,1920,-3,3,3,24,57,10,-0.228158324,0.295001066
7334,7334,2,-10,1884,-3,3,3,24,60,7,-0.23032672,0.277392722
7335,7335,1,-10,1878,-3,3,3,24,68,10,-0.230694165,0.303642011
7336,7336,2,-10,1853,-3,3,3,24,70,8,-0.232244338,0.309046548
7337,7337,1,-10,1848,-3,3,3,24,75,10,-0.23255814,0.376162661
7338,7338,1,-10,1843,-3,3,3,24,88,10,-0.232873216,0.404676678
7339,7339,2,-10,1839,-3,2,2,24,88,10,-0.233126202,0.31236759
7340,7340,2,-10,1832,-3,2,2,24,78,20,-0.233570918,0.330412273
7341,7341,3,-10,1816,-3,1,1,24,79,19,-0.234597044,0.296857172
7342,7342,4,-10,1803,-3,0,0,24,89,9,-0.235440805,0.259076599
7343,7343,0,7,1800,3,3,3,27,65,0,0.16494577,0.696719169
7344,7344,1,7,1795,3,3,3,27,24,10,0.165175212,0.669988531
7345,7345,2,7,1760,3,3,3,27,29,5,0.166808571,0.673407655
7346,7346,1,7,1723,3,3,3,27,46,10,0.168589068,0.676444823
7347,7347,2,7,1684,3,3,3,27,47,9,0.170528938,0.673250391
7348,7348,2,7,1658,3,3,3,27,37,19,0.171860016,0.690705183
7349,7349,3,7,1612,3,3,3,27,38,18,0.174293366,0.686760861
7350,7350,4,7,1578,3,3,3,27,41,15,0.176159868,0.703396306
7351,7351,1,-7,1569,-3,3,3,27,16,10,-0.176664063,0.335764025
7352,7352,1,-7,1569,-3,3,3,27,11,15,-0.176664063,0.327628244
7353,7353,2,-7,1527,-3,3,3,27,16,10,-0.179075579,0.334265578
7354,7354,3,-7,1524,-3,3,3,27,16,10,-0.179251632,0.326595859
7355,7355,1,-7,1498,-3,3,3,27,33,10,-0.180799499,0.345162591
7356,7356,2,-7,1461,-3,3,3,27,36,7,-0.183073023,0.339694048
7357,7357,1,-7,1418,-3,3,3,27,53,10,-0.185826156,0.359167702
7358,7358,2,-7,1385,-3,3,3,27,59,4,-0.188025358,0.357204177
7359,7359,3,-7,1342,-3,3,3,27,60,3,-0.191011728,0.361322844
7360,7360,4,-7,1336,-3,3,3,27,60,3,-0.191439846,0.346779054
7361,7361,4,-7,1336,-3,3,3,27,55,8,-0.191439846,0.331253378
7362,7362,1,7,1328,3,3,3,27,20,10,0.192015174,0.684391182
7363,7363,2,7,1324,3,3,3,27,20,10,0.19230479,0.68279522
7364,7364,2,7,1317,3,3,3,27,10,20,0.192814786,0.669618488
7365,7365,3,7,1273,3,3,3,27,12,18,0.196116135,0.669097423
7366,7366,4,7,1244,3,3,3,27,22,8,0.19838707,0.701647513
7367,7367,1,-7,1233,-3,3,3,27,30,10,-0.19926933,0.33141473
7368,7368,1,-7,1233,-3,3,3,27,25,15,-0.19926933,0.324639448
7369,7369,2,-7,1191,-3,3,3,27,27,13,-0.202749556,0.328160398
7370,7370,3,-7,1145,-3,3,3,27,34,6,-0.206778667,0.326920363
7371,7371,4,-7,1138,-3,3,3,27,34,6,-0.207413098,0.330035159
7372,7372,1,7,1130,3,3,3,27,10,10,0.208145362,0.696488219
7373,7373,1,7,1098,3,3,3,27,21,10,0.211153942,0.702388389
7374,7374,1,7,1057,3,3,3,27,32,10,0.215206412,0.724761265
7375,7375,1,7,1014,3,3,3,27,43,10,0.219717687,0.737867373
7376,7376,2,7,971,3,3,3,27,41,12,0.224525105,0.739948284
7377,7377,3,7,932,3,3,3,27,50,3,0.229169712,0.743365409
7378,7378,4,7,900,3,3,3,27,39,14,0.233203812,0.754116812
7379,7379,1,-7,896,-3,3,3,27,65,10,-0.233723197,0.405790497
7380,7380,2,-7,857,-3,3,3,27,64,11,-0.23897606,0.381250182
7381,7381,3,-7,817,-3,3,3,27,65,10,-0.24474926,0.373866172
7382,7382,4,-7,812,-3,3,3,27,65,10,-0.245500718,0.355845408
7383,7383,4,-7,812,-3,3,3,27,60,15,-0.245500718,0.328661512
7384,7384,1,7,804,3,3,3,27,6,10,0.246717582,0.725293517
7385,7385,1,7,765,3,3,3,27,26,10,0.252920281,0.751347691
7386,7386,2,7,761,3,3,3,27,26,10,0.253583245,0.754817364
7387,7387,3,7,757,3,3,3,27,26,10,0.254251449,0.756046726
7388,7388,3,7,757,3,3,3,27,21,15,0.254251449,0.754605317
7389,7389,4,7,710,3,3,3,27,32,4,0.26252051,0.777904262
7390,7390,4,7,700,3,3,3,27,27,9,0.264386351,0.773162095
7391,7391,1,-7,688,-3,3,3,27,25,10,-0.266678761,0.267881272
7392,7392,2,-7,681,-3,3,3,27,25,10,-0.268043853,0.262368888
7393,7393,1,-7,651,-3,3,3,27,36,10,-0.274141157,0.264727651
7394,7394,2,-7,613,-3,3,3,27,38,8,-0.282497009,0.250581574
7395,7395,3,-7,609,-3,3,3,27,38,8,-0.283421716,0.243013639
7396,7396,4,-7,600,-3,3,3,27,38,8,-0.285535956,0.251814897
7397,7397,1,7,592,3,3,3,27,15,10,0.287455547,0.780364119
7398,7398,2,7,585,3,3,3,27,15,10,0.289167335,0.779949448
7399,7399,1,7,507,3,3,3,27,26,10,0.310574778,0.816992105
7400,7400,2,7,466,3,3,3,27,27,9,0.323921369,0.821018695
7401,7401,3,7,423,3,3,3,27,34,2,0.339950052,0.834921627
7402,7402,1,7,385,3,3,3,27,37,10,0.356290619,0.847523507
7403,7403,2,7,340,3,3,3,27,32,15,0.379071253,0.834977553
7404,7404,4,7,318,3,2,2,27,45,2,0.391924758,0.873571788
7405,7405,1,-7,310,-3,2,2,27,11,10,-0.396933584,0.147011688
7406,7406,1,-7,304,-3,2,2,27,32,10,-0.400818834,0.158431432
7407,7407,2,-7,298,-3,2,2,27,32,10,-0.404820452,0.1457958
7408,7408,3,-7,256,-3,2,2,27,38,4,-0.436648003,0.145021169
7409,7409,1,-7,250,-3,2,2,27,43,10,-0.441836082,0.1682509
7410,7410,2,-7,245,-3,2,2,27,43,10,-0.446303699,0.153862205
7411,7411,3,-7,237,-3,2,2,27,43,10,-0.453742606,0.146876403
7412,7412,4,-7,200,-3,2,2,27,32,21,-0.493741931,0.136608053
7413,7413,1,7,185,3,2,2,27,20,10,0.513264903,0.919937231
7414,7414,2,7,141,3,2,2,27,24,6,0.587426951,0.950911234
7415,7415,3,7,134,3,2,2,27,29,1,0.602464076,0.951077
7416,7416,1,7,120,3,2,2,27,31,10,0.636363636,0.97009765
7417,7417,0,13,109,3,2,2,33,85,0,1.239501366,0.945219892
7418,7418,0,-14,109,-3,1,1,34,65,0,-1.334847625,0.032753198
7419,7419,1,-14,109,-3,1,1,34,25,10,-1.334847625,0.012282326
7420,7420,2,-14,104,-3,1,1,34,25,10,-1.366260102,0.01292907
7421,7421,1,-14,81,-3,1,1,34,41,10,-1.546041365,0.014238649
7422,7422,1,-14,65,-3,1,1,34,52,10,-1.723280874,0.025532166
7423,7423,2,-14,58,-3,1,1,34,52,10,-1.822644754,0.024842003
7424,7424,1,-14,35,-3,1,1,34,78,10,-2.333333333,0.063627953
7425,7425,2,-14,28,-3,0,0,34,87,1,-2.599734734,0.068789641
7426,7426,1,-14,23,-3,0,0,34,98,2,-2.857738033,0.102165988
7427,7427,2,-14,5,-3,0,0,34,96,4,-5.715476066,0.098828012
7428,7428,0,NA,0,-3,0,0,NA,96,0,NA,NA
7429,7429,0,0,3600,3,3,3,0,65,0,0,0.445018255
7430,7430,1,0,3600,3,3,3,0,25,10,0,0.412705586
7431,7431,2,0,3559,3,3,3,0,28,7,0,0.416794494
7432,7432,1,0,3552,-3,3,3,0,33,10,0,0.608952577
7433,7433,2,0,3517,-3,3,3,0,35,8,0,0.610746664
7434,7434,3,0,3479,-3,3,3,0,37,6,0,0.61163427
